track_id,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,overlap,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,overlap_cov_corr,cos_match_1,cos_score_1,cos_match_2,cos_score_2,cos_match_3,cos_score_3,overlap_dot_cos,dot_cov_overlap,dot_corr_overlap,dot_cos_overlap,cov_corr_overlap,cov_cos_overlap,corr_cos_overlap,dot_match_1_idf,dot_score_1_idf,dot_match_2_idf,dot_score_2_idf,dot_match_3_idf,dot_score_3_idf,cov_match_1_idf,cov_score_1_idf,cov_match_2_idf,cov_score_2_idf,cov_match_3_idf,cov_score_3_idf,corr_match_1_idf,corr_score_1_idf,corr_match_2_idf,corr_score_2_idf,corr_match_3_idf,corr_score_3_idf,cos_match_1_idf,cos_score_1_idf,cos_match_2_idf,cos_score_2_idf,cos_match_3_idf,cos_score_3_idf
TRBXYKU128F427915D,TRFUJVJ128F426F2A2,3952.0,TRDPGXU128F9339C2A,3028.0,TRGLNKG128F9307689,2502.0,TRFUJVJ128F426F2A2,4.424800000000002,TRDPGXU128F9339C2A,3.3541499999999975,TRGLNKG128F9307689,2.812150000000001,3,TRHZGWZ128F424F477,550.9447687403199,TRUVVFR128F4248609,544.4514729975625,TRHPKWO128F92E01D5,540.2512584883224,0,TRHZGWZ128F424F477,0.7077191201951414,TRUVVFR128F4248609,0.7025329622074038,TRHPKWO128F92E01D5,0.6990435157457604,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,270.32827777011624,TRQWDRK128F4241A32,225.05753182727605,TRFUJVJ128F426F2A2,218.61112830058386,TRIFVKW128F145C141,0.1528201489401468,TRBTUML12903CE6ACF,0.14854585276804624,TRWVHON128F42639BA,0.14615507373804448,TRBTUML12903CE6ACF,202.4256007289121,TRNDPHC128F4280652,194.8332816755562,TRPHJTC128F92D2883,186.81189168301563,TRBTUML12903CE6ACF,0.32976829782724043,TRIFVKW128F145C141,0.3238503671789651,TRGXGMH128F92F5B48,0.3188474839872365
TRFRXGD128F42717FF,TRFUJVJ128F426F2A2,2983.0,TRQAWKR128F425EEC3,2310.0,TRDPGXU128F9339C2A,2168.0,TRFUJVJ128F426F2A2,3.2641500000000008,TRQAWKR128F425EEC3,2.4891812499999975,TRDPGXU128F9339C2A,2.3214656250000014,3,TRAURYK128F92C490D,484.51790029545924,TRUQTEZ128F9314E5D,481.0932760653487,TRPWCMZ128F9300B63,481.0802004358389,0,TRPWCMZ128F9300B63,0.6354993566190082,TRDQIWP128F9342105,0.628286960495905,TRAURYK128F92C490D,0.6243052045826373,0,3,0,0,0,0,2,TRFUJVJ128F426F2A2,248.2883386396661,TRDPGXU128F9339C2A,237.9506391066945,TRDUSIG12903CA5FCB,233.6580201429956,TRQAWKR128F425EEC3,0.16546858347861906,TRDUSIG12903CA5FCB,0.1589437324775893,TRQRAKE128F9322866,0.15508334782779223,TRZJCNT128F426BFCC,237.27971781600638,TRBGUUE128F1494FB6,206.8245252532582,TRRVZZX128F1464F0C,202.27122090461714,TRZJCNT128F426BFCC,0.35437639552200606,TRBGUUE128F1494FB6,0.33725074832425367,TRHYGME128F92FCC03,0.3213837186629252
TRYIYFG128F42603CC,TRFUJVJ128F426F2A2,4434.0,TRWSYHO128F4282346,3783.0,TREBGAA128E078FC52,3295.0,TRFUJVJ128F426F2A2,5.128499999999998,TRWSYHO128F4282346,4.458187499999998,TREBGAA128E078FC52,3.9665937500000066,3,TRIXAYK128F427F151,582.908468735668,TRKVZXR128F429035D,577.6960439067518,TRLQBZP12903CECC4A,573.4144626548712,0,TRIXAYK128F427F151,0.73902950200792,TRKVZXR128F429035D,0.732366781996161,TRLQBZP12903CECC4A,0.7259206311014332,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,199.2383605249176,TRAYFJC128F936134C,178.2963416894867,TRDGICW128F42963E2,164.95736940477968,TRAYFJC128F936134C,0.19059541325396334,TRDFTPP128F427550C,0.13911706641231142,TRPLWSA128F92D555C,0.13324764729704394,TRAYFJC128F936134C,293.9328531719144,TRTATPW128F428D14E,242.3259638821701,TRDFTPP128F427550C,238.14919787381052,TRAYFJC128F936134C,0.4042444585166718,TRQZWCA128F429B082,0.347002906243515,TRTATPW128F428D14E,0.33581097563075984
TRQHDNY128F92E3A01,TRFUJVJ128F426F2A2,3771.0,TRWSYHO128F4282346,3353.0,TRDPGXU128F9339C2A,3267.0,TRFUJVJ128F426F2A2,4.338850000000001,TRWSYHO128F4282346,3.946240625,TRDPGXU128F9339C2A,3.770229687500004,3,TRNPSMI128F14A8E06,591.2005763294748,TRWILVQ128F42644B3,585.1347956424559,TRKLJAG128F42B31CF,583.3432088985726,0,TRNPSMI128F14A8E06,0.7462065159147478,TRWILVQ128F42644B3,0.7415873503133033,TRQAOWZ128F93000A4,0.7375417500873664,0,3,0,0,0,0,2,TRDPGXU128F9339C2A,173.6238277839409,TRFUJVJ128F426F2A2,166.09966077463935,TRGUBSR128E0786082,161.21030356660364,TRGUBSR128E0786082,0.12422842912922855,TRVAXHF128F931FB04,0.11639876049634947,TRLUXWO128F14618D6,0.10583046647675748,TRONSNL12903D025C7,228.64449152551876,TRVAXHF128F931FB04,214.0911843610613,TRYJHFZ128E0784706,212.19039149116318,TRVAXHF128F931FB04,0.3156989401110696,TRONSNL12903D025C7,0.3137518930310808,TRYJHFZ128E0784706,0.3075673196217741
TRGCHXM128F429CBB9,TRFUJVJ128F426F2A2,629.0,TRQAWKR128F425EEC3,486.0,TRFLWJZ128F425C9E4,459.0,TRFUJVJ128F426F2A2,0.6689499999999997,TRFLWJZ128F425C9E4,0.5127890624999999,TRQAWKR128F425EEC3,0.5069343750000003,3,TRFVTWH128F932768E,408.65727623274574,TRXPLNT128F42660F4,383.32758614243704,TRJAPCW128F930BBC8,345.54034850435846,0,TRFVTWH128F932768E,0.5290289628252949,TRXPLNT128F42660F4,0.49985125687607795,TRJAPCW128F930BBC8,0.4571726706119074,0,3,0,0,0,0,3,TRPLWSA128F92D555C,100.1675296251813,TRFUJVJ128F426F2A2,77.66254968343665,TRZSUSN128F4240FCE,76.47905120582985,TRPLWSA128F92D555C,0.10417166851946379,TRKTWVZ12903CCE60D,0.07661768396932842,TRZSUSN128F4240FCE,0.07385906529309644,TRTGWNP128F426FFFE,249.1902315736917,TRPLWSA128F92D555C,227.53663974179554,TRONCDA128F42387D9,204.6022230880272,TRTGWNP128F426FFFE,0.33055710283050305,TRPLWSA128F92D555C,0.31887852130213556,TRONCDA128F42387D9,0.2843473589168619
TRSJGNV128F92F4124,TRDPGXU128F9339C2A,3022.0,TRFUJVJ128F426F2A2,3006.0,TRCHZXW128E079288A,2863.0,TRDPGXU128F9339C2A,3.4447453125000043,TRKLJAG128F42B31CF,3.393359375000017,TRFUJVJ128F426F2A2,3.3596,2,TRFLRFH12903CB021D,606.8380372384004,TRGLGNR128F1487A6F,574.920981724483,TRZKNSG128F9326727,563.8902867577837,0,TRFLRFH12903CB021D,0.7678579905899893,TRGLGNR128F1487A6F,0.7288463950344173,TRZKNSG128F9326727,0.7147333221352921,0,2,0,0,0,0,3,TRFUJVJ128F426F2A2,179.30833741110936,TRDPGXU128F9339C2A,155.148111399458,TRDUSIG12903CA5FCB,149.93279645940535,TRVBRPP128F4294251,0.13429944657007212,TRKEHBK128F92F2780,0.11097772507175349,TRCOXLL128F427B2C0,0.11043528948703658,TRVBRPP128F4294251,239.44181546234356,TRIYZBJ128F933D72E,219.6329111592032,TRSJVQJ128F9309132,204.95461581919102,TRVBRPP128F4294251,0.3455919225360203,TRIYZBJ128F933D72E,0.31082275711930324,TRSJVQJ128F9309132,0.3036499412584859
TRHTOYT128F429FEF4,TREIODJ128F9337033,2125.0,TRFUJVJ128F426F2A2,2120.0,TROIJDA128F9341E70,1998.0,TREIODJ128F9337033,2.532581249999989,TROIJDA128F9341E70,2.3144937500000005,TRFUJVJ128F426F2A2,2.2175999999999987,3,TRWDZIO128F92EF1BB,493.82306110154167,TRRXJSQ128F149054A,442.5791470046186,TRPUZPN128F4232193,419.6028277172895,0,TRWDZIO128F92EF1BB,0.6298372370782167,TRRXJSQ128F149054A,0.5729797706813592,TRPUZPN128F4232193,0.5480171904245404,0,3,0,0,0,0,3,TRDUSIG12903CA5FCB,200.02618790897353,TRQQLZD128F425E9BC,170.85215452089477,TRBEBJO128C719646B,167.5267428168558,TRJOFTE128F4278CA8,0.16550133176147314,TRDWGIG128F42862FC,0.16434239762828035,TRETWII128F42503D0,0.16120796112199337,TRDWGIG128F42862FC,255.2062257333954,TRMQHUX128F428B252,237.51130840195134,TRZOWKJ128F149D2DD,227.71687674120457,TRDWGIG128F42862FC,0.3493913366133375,TRMQHUX128F428B252,0.3368733379676444,TRJOFTE128F4278CA8,0.3180443842278932
TRCFFVR128F145D6DF,TRFUJVJ128F426F2A2,6064.0,TRDPGXU128F9339C2A,4590.0,TRWSYHO128F4282346,4571.0,TRFUJVJ128F426F2A2,7.023399999999998,TRWSYHO128F4282346,5.349993750000011,TRDPGXU128F9339C2A,5.272028125000005,3,TRWKDZE128F1451EAC,608.9007592307215,TRQQXAH128F429146D,558.5673076357031,TRFFJLM128F148BCEF,555.3518143432746,0,TRWKDZE128F1451EAC,0.7678901566477074,TRFFJLM128F148BCEF,0.7059135987895176,TRQQXAH128F429146D,0.7057303429263277,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,191.1397482177889,TRDPGXU128F9339C2A,181.75734056733904,TRDUSIG12903CA5FCB,181.602205914536,TRBKYVE128F93350D1,0.1257095785014609,TRDUSIG12903CA5FCB,0.12567156503069662,TRQAWKR128F425EEC3,0.12240488021860207,TRFRWCW128F9316687,260.1596429420214,TRCWWGS128F9339D7A,218.55411047882484,TRKPOZC128F42622F6,202.9687594792019,TRFRWCW128F9316687,0.3624453522949436,TRCWWGS128F9339D7A,0.3047686809272127,TRKPOZC128F42622F6,0.2970113931282653
TRQSGEL128F4242DFC,TRFUJVJ128F426F2A2,2668.0,TRQAWKR128F425EEC3,1994.0,TRXHFMI128F429B2F2,1876.0,TRFUJVJ128F426F2A2,2.8221,TRXHFMI128F429B2F2,2.1711296875000095,TRQAWKR128F425EEC3,2.052771874999997,3,TRAIWMN128F93422AC,402.1521623563438,TRSIKJZ128F92E2FCF,373.8127278850136,TRTJQZD128F92EF881,335.20902541365655,0,TRAIWMN128F93422AC,0.5202315706346798,TRSIKJZ128F92E2FCF,0.48304258290331054,TRTJQZD128F92EF881,0.43343563734591717,0,3,0,0,0,0,3,TRCHZXW128E079288A,220.52370643940534,TRFUJVJ128F426F2A2,209.90836873216514,TRDPGXU128F9339C2A,209.50425835086997,TRTJQZD128F92EF881,0.15737417606792484,TRKGDML12903CE453D,0.1466530055487608,TRVZZRI128F14650C4,0.1450543263978939,TRTJQZD128F92EF881,301.35321432123527,TRAEJKZ128F4280CA5,228.53055036463508,TRMMUMK12903CA7B75,220.16343656005,TRTJQZD128F92EF881,0.3983121036026519,TRAEJKZ128F4280CA5,0.3336761038888032,TRMMUMK12903CA7B75,0.32397848979837834
TRAIMRN128E0791E72,TRFUJVJ128F426F2A2,3735.0,TRWSYHO128F4282346,3243.0,TRGLNKG128F9307689,3238.0,TRFUJVJ128F426F2A2,4.19725,TRLCWTH128F92C7F82,3.760773437499999,TRGLNKG128F9307689,3.7588984375,2,TROSVHF128F4282676,517.5476901917015,TRLCWTH128F92C7F82,497.3775235338315,TRRCJWJ128F93335F8,483.4258503009295,1,TROSVHF128F4282676,0.654082332274138,TRLCWTH128F92C7F82,0.6313135852066396,TRRCJWJ128F93335F8,0.6166592570147155,0,2,0,0,1,1,3,TRCHZXW128E079288A,197.09691477411837,TRDPGXU128F9339C2A,185.51757217305092,TRFUJVJ128F426F2A2,183.71867287094392,TRVZZRI128F14650C4,0.17011595070962884,TRBHTIG128F92F4B81,0.1378982180883603,TRCRROI128F9351DEC,0.12556913701352274,TRCRROI128F9351DEC,226.03540613545826,TRVIZXD12903CC54AF,222.21248307138762,TRVZZRI128F14650C4,209.73969590000053,TRCRROI128F9351DEC,0.3309323173213569,TRVZZRI128F14650C4,0.3225624010827808,TRBHTIG128F92F4B81,0.3105961856283265
TRRSVGD128F4242DDC,TRFUJVJ128F426F2A2,1783.0,TRDPGXU128F9339C2A,1706.0,TRQAWKR128F425EEC3,1346.0,TRFUJVJ128F426F2A2,1.8400499999999993,TRDPGXU128F9339C2A,1.8074390624999994,TRCHZXW128E079288A,1.3634359374999985,2,TRRKYWZ128E078B55B,405.2331265957848,TRMQVEX128F92F29D1,395.0581140684748,TRQPUTX128F4262438,394.6090388939941,0,TRRKYWZ128E078B55B,0.5358087570140317,TRMQVEX128F92F29D1,0.5290166856468272,TRQPUTX128F4262438,0.5256962327859174,0,2,0,0,0,0,3,TRFUJVJ128F426F2A2,271.9284434837045,TRQGLNM128F42618C6,227.9196722042728,TRDPGXU128F9339C2A,215.43269325127872,TRQGLNM128F42618C6,0.18337222556962116,TRFUJVJ128F426F2A2,0.15951657688050838,TRDXZYL128E0791E8D,0.15526189604789814,TRAPEZB128F92FEFBC,231.07450318268,TRZTQEP128E0792526,227.55529679213012,TRFEGGQ128E07898AA,227.0113838902187,TRAPEZB128F92FEFBC,0.3442534233266889,TRHUNZT128C719654E,0.33272597193334924,TRQORYN128F92FA355,0.32626749755594614
TRTXHKL128F4242DD9,TRDPGXU128F9339C2A,3201.0,TRFUJVJ128F426F2A2,3016.0,TRQAWKR128F425EEC3,2922.0,TRDPGXU128F9339C2A,3.5588593750000035,TRFUJVJ128F426F2A2,3.241,TRYCBLK12903CE6A0E,3.222015625000002,2,TRWVXWR128F92CF848,546.6297485934547,TRAFBIV128F93321D4,510.17012065845535,TRLEOAU128F932B646,493.077230403334,0,TRWVXWR128F92CF848,0.6945434263916861,TRAFBIV128F93321D4,0.6454462161065362,TRLEOAU128F932B646,0.6299119776016854,0,2,0,0,0,0,3,TRDPGXU128F9339C2A,270.03057198366946,TRCHZXW128E079288A,220.71546255572318,TRYCBLK12903CE6A0E,215.27675112150297,TRYCBLK12903CE6A0E,0.1610333939507882,TRDPGXU128F9339C2A,0.15969534227889703,TRRRRDU128E0785197,0.15327200971237798,TRUBVQZ12903CF5E7C,212.50036658964777,TRIZQUH128F92C21CA,203.88396413533,TRNZKSQ12903CC598C,201.23712396803455,TRUBVQZ12903CF5E7C,0.30238934623168157,TRHYOOF12903CE46EB,0.2967748160654729,TRUOWXS128F4232239,0.29501401657292875
TRADETN128F148CF19,TRFUJVJ128F426F2A2,4244.0,TRWSYHO128F4282346,3642.0,TRGLNKG128F9307689,3111.0,TRFUJVJ128F426F2A2,4.927800000000001,TRWSYHO128F4282346,4.305987499999999,TRGLNKG128F9307689,3.6578687499999982,3,TRSTDLM128EF3431B6,642.0405827894743,TRJIQFW128F428DE49,615.414141704778,TRUASRT12903CEFCDD,611.4393579917265,0,TRSTDLM128EF3431B6,0.8089345253908576,TRJIQFW128F428DE49,0.7786658191366166,TRUASRT12903CEFCDD,0.7744312988988016,0,3,0,0,0,0,3,TRQMION128E078F6F6,162.15298295625834,TRDPGXU128F9339C2A,138.41109847100165,TRFUJVJ128F426F2A2,131.61542289966002,TRQMION128E078F6F6,0.15886580910171536,TRCLCNX128F1466731,0.111604151211386,TROFJXZ128F93069FE,0.10909864509796599,TRQOXXY128EF351AA1,234.38781278074336,TRZOOGX128F42AD931,227.4671947441721,TRQMION128E078F6F6,227.24981045681236,TRQOXXY128EF351AA1,0.3366891751787661,TRQMION128E078F6F6,0.33596935515105514,TRZOOGX128F42AD931,0.3256012367449334
TRKKXKG128E0791E74,TRFUJVJ128F426F2A2,3697.0,TRDPGXU128F9339C2A,3044.0,TRGUCIR128F933D817,2401.0,TRFUJVJ128F426F2A2,4.071550000000001,TRDPGXU128F9339C2A,3.345298437499996,TRGUCIR128F933D817,2.7413374999999998,3,TRXWSOU128F42662B0,562.4134270650711,TRNMFHV128F92EF2A1,537.493293369025,TRCNQIU128F1469E36,530.8632128233226,0,TRXWSOU128F42662B0,0.7257120292164673,TRNMFHV128F92EF2A1,0.6950123233311677,TRCNQIU128F1469E36,0.6884230592779957,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,283.5155121468439,TRDPGXU128F9339C2A,244.56339108431717,TRLVRJP128F93519FB,222.50471748498978,TRRYCLJ128F42A56FF,0.1782765534501087,TRLDJMI128E078F6F9,0.17353503782803956,TRZSUSN128F4240FCE,0.166373865928714,TRRYCLJ128F42A56FF,241.80256844683228,TRWVZBZ128F1462E08,214.74127138522832,TRINNQX128F425AD26,209.20079646248945,TRRYCLJ128F42A56FF,0.3584529731122296,TRWVZBZ128F1462E08,0.33352088838109545,TRZSUSN128F4240FCE,0.3290288777106588
TRSSUAV128F148D60F,TRFUJVJ128F426F2A2,6004.0,TRDPGXU128F9339C2A,5723.0,TRWSYHO128F4282346,5029.0,TRFUJVJ128F426F2A2,6.7966000000000015,TRDPGXU128F9339C2A,6.561331249999996,TRWSYHO128F4282346,5.8232875,3,TREBQOW128F92C4549,682.3187456060882,TRKXFLD128F1479BC0,673.8571251006056,TRFOGZN128F42882B5,673.2003420847793,0,TREBQOW128F92C4549,0.8594451990301829,TRFOGZN128F42882B5,0.8508988415463777,TRKXFLD128F1479BC0,0.8492301658859397,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,331.89438304193914,TRQWDRK128F4241A32,318.1728257628172,TRDPGXU128F9339C2A,308.2582884197176,TRKKWMQ128F4266186,0.20511755969122142,TRJGMSL128F4230A6C,0.19732409237604764,TRQWDRK128F4241A32,0.19339751645957384,TRKKWMQ128F4266186,211.64115698742052,TRUSLVG128F930A59C,206.80725748475348,TRLGWGC128EF34DBAB,206.44141781531428,TRKKWMQ128F4266186,0.36604145314193115,TRLGWGC128EF34DBAB,0.36498724299069013,TRCNQIU128F1469E36,0.3578946205188214
TRFROET128F148CF1F,TRFUJVJ128F426F2A2,5745.0,TRWSYHO128F4282346,4144.0,TRDPGXU128F9339C2A,3735.0,TRFUJVJ128F426F2A2,6.622349999999995,TRWSYHO128F4282346,4.814740624999998,TRDPGXU128F9339C2A,4.201354687499997,3,TRFUJVJ128F426F2A2,575.1804862276384,TRJKREO128E07821BB,572.7379472629093,TRFYGMB128F425A7A2,569.9660728525039,1,TRFUJVJ128F426F2A2,0.7350399228983442,TRJKREO128E07821BB,0.7278782236379071,TROWDOO128F9361D3E,0.7255718294255774,1,3,1,1,1,1,2,TRFUJVJ128F426F2A2,224.13625094732612,TRDPGXU128F9339C2A,222.87758720789046,TRFFJLM128F148BCEF,198.34619474513337,TRGDBXO128F1480976,0.1835205591283094,TRGHYGG12903CAC100,0.1611103468742573,TRAJVCL128F932A6F3,0.15322232838307173,TRGDBXO128F1480976,232.30838992659773,TRGADJR12903CB1002,229.6414444620572,TRAJVCL128F932A6F3,227.91040313139845,TRAJVCL128F932A6F3,0.3451489610124346,TRGDBXO128F1480976,0.34373106199377834,TRQMZTE128F42B5074,0.34206794099962884
TRFHVTT12903CF7CD9,TRFUJVJ128F426F2A2,3085.0,TRWSYHO128F4282346,2497.0,TRQAWKR128F425EEC3,2206.0,TRFUJVJ128F426F2A2,3.4146499999999964,TRWSYHO128F4282346,2.832650000000001,TREBGAA128E078FC52,2.441449999999997,2,TRKSXRS128F14AA089,477.9710166911311,TRUXRZH128F92F703B,477.321429664142,TRYXYFR128E078C6B5,474.24943366860896,0,TRKSXRS128F14AA089,0.624425897727655,TRYXYFR128E078C6B5,0.6149362439930187,TRUXRZH128F92F703B,0.6137182963203741,0,2,0,0,0,0,3,TRQAWKR128F425EEC3,232.4666681776553,TRFUJVJ128F426F2A2,211.20113668370715,TRGUBSR128E0786082,179.60834024274737,TRQAWKR128F425EEC3,0.20149194326922662,TRUGLTC128F4227B93,0.14136791919857536,TRWXSWA128F1456793,0.13892977996924954,TRLTFVP128E0782B34,219.71361337008327,TRMRAFF128F92FB7D1,216.19626236072332,TRWXSWA128F1456793,205.3445955268704,TRWXSWA128F1456793,0.3216580999148367,TRLTFVP128E0782B34,0.32074741980256594,TRMRAFF128F92FB7D1,0.31411174559331523
TRXZNNF12903CA6F9B,TRFUJVJ128F426F2A2,4698.0,TRWSYHO128F4282346,3862.0,TRDPGXU128F9339C2A,3466.0,TRFUJVJ128F426F2A2,5.504500000000008,TRWSYHO128F4282346,4.587,TREBGAA128E078FC52,4.104749999999995,2,TRLQBZP12903CECC4A,660.2181105721489,TRCTLQY128F92F1539,659.2645019034105,TRABMIY128F426EA8F,651.7395463991135,0,TRLQBZP12903CECC4A,0.8306055308925484,TRCTLQY128F92F1539,0.8292650210010611,TRABMIY128F426EA8F,0.8197302991983271,0,2,0,0,0,0,3,TRFUJVJ128F426F2A2,141.4266058889233,TRPCRHL128F4274CFE,128.9184395943236,TRGLNKG128F9307689,118.24072949881403,TRCTLQY128F92F1539,0.11295812434527626,TRPVAMZ128F4286261,0.10959031150924478,TRBGUJV128E078FE5D,0.10712884774347506,TRPVAMZ128F4286261,262.0267363881509,TRJLMIR128F4291348,261.1035129743244,TRBGUJV128E078FE5D,255.35529489813808,TRPVAMZ128F4286261,0.37857317937748836,TRBGUJV128E078FE5D,0.37057712077378174,TRCTLQY128F92F1539,0.36783371780623036
TRTSAUB128E07859FC,TRFUJVJ128F426F2A2,3847.0,TRDPGXU128F9339C2A,3846.0,TRWSYHO128F4282346,3807.0,TRWSYHO128F4282346,4.401006250000016,TRDPGXU128F9339C2A,4.349721875000001,TRFUJVJ128F426F2A2,4.261350000000001,3,TRJAJTB128F42A63EA,579.9362656636949,TRJEJXZ128F9321015,568.5577379593972,TRKOBMA12903CA8574,564.1550203022337,0,TRJAJTB128F42A63EA,0.7393595774642931,TRJEJXZ128F9321015,0.7212734865577317,TRKOBMA12903CA8574,0.7208883275875546,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,242.07027978333528,TRCHZXW128E079288A,207.94369878184511,TRRJQIQ128F429A974,204.9633929620987,TRMZSRG128F428BE3F,0.1618791338983324,TRBDCAH128EF362D31,0.15688487358929573,TRIVUXU128F145A60B,0.15419422331491847,TRNZKSQ12903CC598C,261.4468040619363,TRUFDLK128E078EE4C,206.6987661743404,TRXRINO128F4264CCB,198.11548212134554,TRNZKSQ12903CC598C,0.36873062575052656,TRBDCAH128EF362D31,0.3236772196822073,TRUFDLK128E078EE4C,0.31346155436996254
TRFMGIO128F42591F0,TRFUJVJ128F426F2A2,3479.0,TRDPGXU128F9339C2A,3393.0,TRCHZXW128E079288A,3098.0,TRFUJVJ128F426F2A2,3.8519500000000035,TRDPGXU128F9339C2A,3.8257874999999983,TRCHZXW128E079288A,3.5589625000000105,3,TRFLRFH12903CB021D,576.484011646873,TRALZXZ128F92E26EF,564.3117169383868,TRIGERV128F1478764,561.8183648155546,0,TRFLRFH12903CB021D,0.7329268484732367,TRALZXZ128F92E26EF,0.7178060087572243,TRIGERV128F1478764,0.7172697428045745,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,273.47033704203983,TRFUJVJ128F426F2A2,264.1988059629469,TRNVKOI128E0799173,223.3321022042705,TRRJQIQ128F429A974,0.16680704140217403,TRLZVNA128F1474A16,0.15905009735655157,TRNVKOI128E0799173,0.15885858724242766,TRNGIXM128F148D3E6,266.5767115240418,TRBBVJP128F92FF19C,247.6017188248791,TRFXHZR128F92F6BFF,243.03583838504989,TRNGIXM128F148D3E6,0.38453582785011425,TRFXHZR128F92F6BFF,0.3630602690427347,TRBBVJP128F92FF19C,0.3521012555484308
TRDYUVI128E078F725,TRFUJVJ128F426F2A2,2010.0,TRDPGXU128F9339C2A,1690.0,TRFLWJZ128F425C9E4,1438.0,TRFUJVJ128F426F2A2,2.2019999999999986,TRDPGXU128F9339C2A,1.8528359374999976,TRFLWJZ128F425C9E4,1.6361328124999992,3,TRGJJTY12903CF8E82,464.3370635326397,TRCQTAG128F4260E18,460.0805813791532,TRLEOAU128F932B646,431.9735969195169,0,TRGJJTY12903CF8E82,0.6004376258723121,TRCQTAG128F4260E18,0.5948603239449886,TRDVELE128F932810A,0.5608716071395795,0,3,0,0,0,0,2,TRDPGXU128F9339C2A,162.06996233809582,TROYKQM128F428CCED,128.22367338790067,TRNVKOI128E0799173,128.200114672425,TRRSRXG128E07888AF,0.11324163268804524,TRWVXWR128F92CF848,0.10606879587011886,TRJWUYF12903CF5635,0.102944514413384,TRXFGLZ128F425ECAB,193.775489950981,TRWVXWR128F92CF848,193.13322568894745,TRJTIVP128F426AB91,192.9713227586478,TRWVXWR128F92CF848,0.2912196698353615,TRXFGLZ128F425ECAB,0.28862618672149526,TRJWUYF12903CF5635,0.2738274502384675
TRPNLLB128F14956A5,TRFUJVJ128F426F2A2,4422.0,TRWSYHO128F4282346,3751.0,TRDPGXU128F9339C2A,3679.0,TRFUJVJ128F426F2A2,5.035300000000001,TRWSYHO128F4282346,4.367081250000002,TRDPGXU128F9339C2A,4.1871343749999985,3,TRNHSZN128F930FF03,587.1260691180413,TRQYLYP12903CC26F6,586.8368949174483,TRGLNKG128F9307689,581.9309007309048,0,TRQYLYP12903CC26F6,0.746099403436712,TRNHSZN128F930FF03,0.7443318892144923,TRGLNKG128F9307689,0.7417446849753278,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,241.756364349005,TRNVKOI128E0799173,180.48558592876515,TRFUJVJ128F426F2A2,176.87483763430552,TRFSOAL128F931B19F,0.15593574975350047,TRYPHVM128F42437C0,0.14420923752385215,TRRQNEL128F92E79F8,0.14419107293279748,TRRQNEL128F92E79F8,295.14261490821,TRFSOAL128F931B19F,287.2188976263378,TRZCHOI128E078E08D,234.20055963823506,TRRQNEL128F92E79F8,0.4130896437194259,TRFSOAL128F931B19F,0.40014084005615463,TRGOLAX128F92F87BF,0.35101892637810905
TRTDHSB128F422B90F,TRDPGXU128F9339C2A,2793.0,TRCHZXW128E079288A,2726.0,TRFUJVJ128F426F2A2,2672.0,TRDPGXU128F9339C2A,3.150801562499999,TRCHZXW128E079288A,3.150573437499992,TRKLJAG128F42B31CF,3.030546874999983,2,TRGGLKN128F934D0C9,578.6082844933009,TRQAOWZ128F93000A4,576.2624487653425,TRKUCYF12903D06F03,565.9908145380871,0,TRGGLKN128F934D0C9,0.7343941248470012,TRQAOWZ128F93000A4,0.73122425780468,TRTPMBB128F42934F8,0.7209197688752255,0,2,0,0,0,0,2,TRCHZXW128E079288A,169.5311890817944,TRDJOCY128F4294CD5,168.16252557078653,TRDUSIG12903CA5FCB,162.8572964220668,TRDJOCY128F4294CD5,0.12885908531248583,TRFYBJS128F145F5FA,0.12300414181332356,TRFHZWK128F427068B,0.12182762029970534,TRDNUNW128F933DB3D,252.2894500322956,TRRLMOZ128F92E6814,234.57993271901194,TRQHZTH128F425E107,234.3730954358493,TRDNUNW128F933DB3D,0.35466661573746494,TRQHZTH128F425E107,0.3401891672329138,TRFYBJS128F145F5FA,0.3325047756159848
